137181,452739,140211,455769,112,112
137276,452660,140306,455690,112,112
137158.5,452677.5,140188.5,455707.5,112,112
133806.5,453098.5,136836.5,456128.5,112,112
132766.5,456134.5,135796.5,459164.5,112,112
133622,451875.5,136652,454905.5,112,112
134766,456341.5,137796,459371.5,112,112
133538.5,453376,136568.5,456406,112,112
133566.5,453464,136596.5,456494,112,112
131717,456878,134747,459908,112,112
137623,453381,140653,456411,112,112
134604,453118,137634,456148,112,112
134601.5,453144,137631.5,456174,112,112
134945.5,454237,137975.5,457267,112,112
134633.5,450900.5,137663.5,453930.5,112,112
134640.5,450921,137670.5,453951,112,112
134650.5,450951.5,137680.5,453981.5,112,112
135170.5,451404.5,138200.5,454434.5,112,112
133622,453357,136652,456387,112,112
133659,451822.5,136689,454852.5,112,112
131094,452490,134124,455520,112,112
136835,455201.5,139865,458231.5,112,112
136982.5,452307,140012.5,455337,112,112
135351,453805,138381,456835,112,112
135312.5,453998.5,138342.5,457028.5,112,112
133449.5,457433.5,136479.5,460463.5,112,112
136517.5,452802.5,139547.5,455832.5,112,112
137276,451262,140306,454292,112,112
137590,452823,140620,455853,112,112
137033.5,452931,140063.5,455961,112,112
137367,452748,140397,455778,112,112
135682.5,454866,138712.5,457896,112,112
135655,454901,138685,457931,112,112
134370.5,452740,137400.5,455770,112,112
134617,453101.5,137647,456131.5,112,112
132833,453875.5,135863,456905.5,112,112
132719.5,453271,135749.5,456301,112,112
132814,451907,135844,454937,112,112
134420,451742,137450,454772,112,112
129449,453572,132479,456602,112,112
128540,454140.5,131570,457170.5,112,112
128667,454293,131697,457323,112,112
131812.5,455391,134842.5,458421,112,112
134366,452748,137396,455778,112,112
134094,451445.5,137124,454475.5,112,112
130700.5,457353,133730.5,460383,112,112
130301,458479,133331,461509,112,112
132877.5,458023.5,135907.5,461053.5,112,112
132903,457862.5,135933,460892.5,112,112
134038,457122.5,137068,460152.5,112,112
133842,456906.5,136872,459936.5,112,112
135068.5,455462.5,138098.5,458492.5,112,112
136908,455518.5,139938,458548.5,112,112
137249,455954.5,140279,458984.5,112,112
135470,452673,138500,455703,112,112
137761,453466.5,140791,456496.5,112,112
129922.5,455660,132952.5,458690,112,112
134525.5,456193.5,137555.5,459223.5,112,112
137406.5,452744,140436.5,455774,112,112
137244.5,455562.5,140274.5,458592.5,112,112
128517,454281.5,131547,457311.5,112,112
129123,457307.5,132153,460337.5,112,112
132595.5,453295,135625.5,456325,112,112
139088.5,454410.5,142118.5,457440.5,112,112
133775.5,451299,136805.5,454329,112,112
129114,456834,132144,459864,112,112
130952,448412.5,133982,451442.5,112,112
134958.5,454272.5,137988.5,457302.5,112,112
136092,453137,139122,456167,112,112
130370,455671.5,133400,458701.5,112,112
137271.5,452585,140301.5,455615,112,112
128547.5,454919.5,131577.5,457949.5,112,112
133794.5,454787,136824.5,457817,112,112
137092.5,452761,140122.5,455791,112,112
132628.5,455970.5,135658.5,459000.5,112,112
137741,453474,140771,456504,112,112
134800,450867,137830,453897,112,112
131008,455174.5,134038,458204.5,112,112
135099,456105,138129,459135,112,112
132881.5,459052,135911.5,462082,112,112
134561,456717,137591,459747,112,112
130554.5,452508,133584.5,455538,112,112
134931.5,454825,137961.5,457855,112,112
128007.5,456554.5,131037.5,459584.5,112,112
135696.5,452158,138726.5,455188,112,112
135695,452139.5,138725,455169.5,112,112
135220.5,455440,138250.5,458470,112,112
135036.5,455237,138066.5,458267,112,112
136171,454010.5,139201,457040.5,112,112
134296.5,453926,137326.5,456956,112,112
132778,455913.5,135808,458943.5,112,112
133138,454783.5,136168,457813.5,112,112
132996.5,454433,136026.5,457463,112,112
136344.5,453925.5,139374.5,456955.5,112,112
133709.5,453433.5,136739.5,456463.5,112,112
133153.5,454420.5,136183.5,457450.5,112,112
132774.5,455914,135804.5,458944,112,112
126924,454401,129954,457431,112,112
128524.5,455838,131554.5,458868,112,112
128544.5,455852,131574.5,458882,112,112
133548.5,455526.5,136578.5,458556.5,112,112
133622,457241,136652,460271,112,112
137073.5,454477.5,140103.5,457507.5,112,112
133554.5,456590,136584.5,459620,112,112
133463,454021,136493,457051,112,112
134716,451665,137746,454695,112,112
135628,454379,138658,457409,112,112
129607,452419.5,132637,455449.5,112,112
135985.5,455072.5,139015.5,458102.5,112,112
134600.5,453124.5,137630.5,456154.5,112,112
129696.5,455619,132726.5,458649,112,112
137088,453809.5,140118,456839.5,112,112
